chain,query_id,question,language,item_title,relevant_count,recall@5,recall@10,recall@20,precision@5,precision@10,precision@20,hit@5,hit@10,hit@20,ndcg@5,ndcg@10,ndcg@20,mrr,first_relevant_rank,retrieved_detail
governed_v2,q030,"What are the key differences between Tavily and Bing MCP / Bing Search API in terms of design intent, data purity, and MCP integration",en,面试常见问题,5,0.6,0.6,0.8,0.6,0.3,0.2,1,1,1,0.6548086577531307,0.6548086577531307,0.7416194339890569,1.0,1,*#1:f801157c...(0.0066) |  #2:56762f0a...(0.0065) | *#3:a687377e...(0.0063) | *#4:328ada81...(0.0063) |  #5:99122a9f...(0.0062) |  #6:49cbeb99...(0.0061) |  #7:410ecc3a...(0.0060) |  #8:3dcb4c24...(0.0059) |  #9:3210d0f5...(0.0058) |  #10:aa42ab54...(0.0057) |  #11:e174d343...(0.0056) |  #12:e6b0a387...(0.0056) |  #13:f7558f81...(0.0055) | *#14:1d623ad9...(0.0054) |  #15:34fdf438...(0.0053) |  #16:8f9dd6e1...(0.0053) |  #17:92050b3d...(0.0052) |  #18:be032963...(0.0051) |  #19:fafba5d6...(0.0051) |  #20:c713dc6a...(0.0050)
governed_v2,q031,在评估RAG系统时，建议按照哪五个步骤进行,zh,好未来,5,0.4,0.4,0.6,0.4,0.2,0.15,1,1,1,0.5087403079104241,0.5087403079104241,0.5872145901815305,1.0,1,*#1:b95539d4...(0.0066) |  #2:21c50df6...(0.0065) | *#3:befb4bf9...(0.0063) |  #4:24f49a0c...(0.0063) |  #5:6a042bee...(0.0062) |  #6:c5f38d3e...(0.0061) |  #7:99887fcf...(0.0060) |  #8:15df4c6f...(0.0059) |  #9:7ead3974...(0.0058) |  #10:a6da3e56...(0.0057) |  #11:da047154...(0.0056) |  #12:bd9e5fb7...(0.0056) |  #13:d0b9cfde...(0.0055) |  #14:7c362dea...(0.0054) |  #15:f59ff1c1...(0.0053) |  #16:a06d5f37...(0.0053) |  #17:8d4422be...(0.0052) |  #18:a21d63a6...(0.0051) | *#19:6a6ee207...(0.0051) |  #20:bf92531b...(0.0050)
governed_v2,q032,在Plan-and-Solve模式中，任务被分解成什么结构来确保工程鲁棒性,zh,面试常见问题,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.3391602052736161,0.3391602052736161,0.3391602052736161,1.0,1,*#1:e21c67f4...(0.0066) |  #2:94af8127...(0.0065) |  #3:be865ef7...(0.0063) |  #4:aa888d1d...(0.0063) |  #5:182e0958...(0.0062) |  #6:4ebf8cc4...(0.0061) |  #7:92730939...(0.0060) |  #8:4fff061b...(0.0059) |  #9:0890a31a...(0.0058) |  #10:95ce1fc4...(0.0057) |  #11:f8b5e3b2...(0.0056) |  #12:c8b79ea1...(0.0056) |  #13:c49ff211...(0.0055) |  #14:1cab8a39...(0.0054) |  #15:e7c3e39a...(0.0053) |  #16:99887fcf...(0.0053) |  #17:e3255b05...(0.0052) |  #18:b8dd3beb...(0.0051) |  #19:167bf808...(0.0051) |  #20:ea79ec48...(0.0050)
governed_v2,q033,请问在Agent记忆系统中，短期记忆和长期记忆分别对应哪些技术实现,zh,面试常见问题,5,0.6,0.6,0.8,0.6,0.3,0.2,1,1,1,0.639945385422766,0.639945385422766,0.72473543674117,1.0,1,*#1:c97f00a6...(0.0066) |  #2:685631cc...(0.0065) | *#3:c0dbd87a...(0.0063) |  #4:b26160f2...(0.0063) | *#5:a33a814e...(0.0062) |  #6:3dcb4c24...(0.0061) |  #7:fafba5d6...(0.0060) |  #8:5613423a...(0.0059) |  #9:01a2738a...(0.0058) |  #10:38f5e47d...(0.0057) |  #11:4fff061b...(0.0056) |  #12:325e6c56...(0.0056) |  #13:ca329bc9...(0.0055) |  #14:bd9e5fb7...(0.0054) | *#15:4eda3c43...(0.0053) |  #16:bf92531b...(0.0053) |  #17:36df1294...(0.0052) |  #18:aa888d1d...(0.0051) |  #19:0e7c448d...(0.0051) |  #20:1f62beea...(0.0050)
governed_v2,q034,vLLM Profiling的主要目的是什么,zh,好未来,5,0.4,0.6,0.6,0.4,0.3,0.15,1,1,1,0.5087403079104241,0.615733440277688,0.615733440277688,1.0,1,*#1:f5e33d93...(0.0066) |  #2:0890a31a...(0.0065) | *#3:208ded45...(0.0063) |  #4:1f9e6cff...(0.0063) |  #5:f7bece63...(0.0062) |  #6:87127555...(0.0061) |  #7:c82ec73a...(0.0060) | *#8:90110348...(0.0059) |  #9:2dd79d42...(0.0058) |  #10:3048e524...(0.0057) |  #11:83a48b0b...(0.0056) |  #12:69540372...(0.0056) |  #13:374ef378...(0.0055) |  #14:eb64dadf...(0.0054) |  #15:37b74dc5...(0.0053) |  #16:c7943123...(0.0053) |  #17:49a4e00a...(0.0052) |  #18:414c88fe...(0.0051) |  #19:f1209a52...(0.0051) |  #20:e1906597...(0.0050)
governed_v2,q035,What is the execution order of `__new__` and `__init__` when creating an object in Python,en,面试常见问题,6,0.5,0.5,0.6666666666666666,0.6,0.3,0.2,1,1,1,0.7227265726449519,0.644824486427155,0.7188563309359233,1.0,1,*#1:54f6a01a...(0.0066) | *#2:375dbc0c...(0.0065) | *#3:a5737bbe...(0.0063) |  #4:5e876c0c...(0.0063) |  #5:80d06c07...(0.0062) |  #6:3811c90b...(0.0061) |  #7:09081604...(0.0060) |  #8:663c10f7...(0.0059) |  #9:f03a5673...(0.0058) |  #10:60c47aff...(0.0057) |  #11:a96a0bd4...(0.0056) |  #12:618864bb...(0.0056) |  #13:c7b37408...(0.0055) |  #14:784eb627...(0.0054) |  #15:7f837269...(0.0053) | *#16:68a0c846...(0.0053) |  #17:a7afea70...(0.0052) |  #18:4e3cdf01...(0.0051) |  #19:5c324b51...(0.0051) |  #20:321e19e2...(0.0050)
governed_v2,q036,为什么要引入 LangGraph,zh,面试常见问题,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.2,0.2,1,1,1,0.5531464700081437,0.4935232796777482,0.6597068060094204,1.0,1,*#1:f8b5e3b2...(0.0066) | *#2:80d06c07...(0.0065) |  #3:7f837269...(0.0063) |  #4:280d8967...(0.0063) |  #5:d4caebe5...(0.0062) |  #6:3e9c78ab...(0.0061) |  #7:0e7c448d...(0.0060) |  #8:df4e51e5...(0.0059) |  #9:3f14517f...(0.0058) |  #10:540dc4d3...(0.0057) | *#11:d9cc0381...(0.0056) | *#12:c449c4ed...(0.0056) |  #13:9c78d39c...(0.0055) |  #14:8379083e...(0.0054) |  #15:65291676...(0.0053) |  #16:eb3ec79e...(0.0053) |  #17:e33371c2...(0.0052) |  #18:a120f969...(0.0051) |  #19:78c8d541...(0.0051) |  #20:46b70342...(0.0050)
governed_v2,q037,GRPO 是如何通过 KL 正则化和熵正则化间接影响智能体思考长度的,zh,好未来,5,0.4,0.4,0.6,0.4,0.2,0.15,1,1,1,0.5087403079104241,0.5087403079104241,0.6033466546170886,1.0,1,*#1:9cc817a5...(0.0066) |  #2:0c3fd6f7...(0.0065) | *#3:c9771690...(0.0063) |  #4:1f2f4747...(0.0063) |  #5:4fd793b3...(0.0062) |  #6:901543f8...(0.0061) |  #7:82293bae...(0.0060) |  #8:d328c166...(0.0059) |  #9:38f5e47d...(0.0058) |  #10:282b226c...(0.0057) | *#11:80bd6f82...(0.0056) |  #12:5613423a...(0.0056) |  #13:54bcc33e...(0.0055) |  #14:476d8e88...(0.0054) |  #15:ca329bc9...(0.0053) |  #16:f13f9565...(0.0053) |  #17:2242b6bd...(0.0052) |  #18:182e0958...(0.0051) |  #19:325e6c56...(0.0051) |  #20:1d623ad9...(0.0050)
governed_v2,q038,GRPO和PPO在更新机制上的主要区别是什么,zh,好未来,5,0.8,1.0,1.0,0.8,0.5,0.25,1,1,1,0.6608397947263839,0.7678329270936477,0.7678329270936477,0.5,2, #1:1f2f4747...(0.0066) | *#2:d328c166...(0.0065) | *#3:282b226c...(0.0063) | *#4:62604032...(0.0063) | *#5:901543f8...(0.0062) |  #6:88bcf776...(0.0061) |  #7:d08621e3...(0.0060) | *#8:4fd793b3...(0.0059) |  #9:4330dd01...(0.0058) |  #10:f8b5e3b2...(0.0057) |  #11:9a2475ff...(0.0056) |  #12:c3507937...(0.0056) |  #13:89a7c395...(0.0055) |  #14:36df1294...(0.0054) |  #15:99122a9f...(0.0053) |  #16:80d06c07...(0.0053) |  #17:9cc817a5...(0.0052) |  #18:49cbeb99...(0.0051) |  #19:59e7d762...(0.0051) |  #20:0c3fd6f7...(0.0050)
governed_v2,q039,Python编程规范中推荐使用哪种工具进行代码格式化？并说明行宽限制是多少,zh,python_coding_standards,5,0.4,0.4,0.8,0.4,0.2,0.2,1,1,1,0.38356636737133565,0.38356636737133565,0.5478769408448743,0.5,2, #1:c7b37408...(0.0066) | *#2:784eb627...(0.0065) | *#3:3d86d620...(0.0063) |  #4:e92f5999...(0.0063) |  #5:a96a0bd4...(0.0062) |  #6:8d0fac14...(0.0061) |  #7:dfd3845b...(0.0060) |  #8:19c28948...(0.0059) |  #9:cedd814d...(0.0058) |  #10:618864bb...(0.0057) |  #11:09081604...(0.0056) |  #12:a77d305a...(0.0056) |  #13:82b22abc...(0.0055) |  #14:607433ef...(0.0054) |  #15:454514f9...(0.0053) | *#16:60c47aff...(0.0053) | *#17:82b4a239...(0.0052) |  #18:663c10f7...(0.0051) |  #19:54f6a01a...(0.0051) |  #20:c5b87c53...(0.0050)
governed_v2,q040,如何使用T5模型进行束搜索解码,zh,好未来,2,0.5,0.5,0.5,0.2,0.1,0.05,1,1,1,0.6131471927654584,0.6131471927654584,0.6131471927654584,1.0,1,*#1:f0f1ca4b...(0.0066) |  #2:1fa4baa6...(0.0065) |  #3:ca850b02...(0.0063) |  #4:4fff061b...(0.0063) |  #5:f36f4e2f...(0.0062) |  #6:78ec8436...(0.0061) |  #7:aa17c819...(0.0060) |  #8:1e91f40c...(0.0059) |  #9:56762f0a...(0.0058) |  #10:1d623ad9...(0.0057) |  #11:328ada81...(0.0056) |  #12:0c3fd6f7...(0.0056) |  #13:6cef7175...(0.0055) |  #14:3d3124c8...(0.0054) |  #15:d7484d3a...(0.0053) |  #16:3dcb4c24...(0.0053) |  #17:67fa8fd0...(0.0052) |  #18:01a2738a...(0.0051) |  #19:e7c3e39a...(0.0051) |  #20:15df4c6f...(0.0050)
governed_v2,q041,静态文档和动态交互作为数据源有什么区别,zh,面试常见问题,5,0.2,0.2,0.4,0.2,0.1,0.1,1,1,1,0.3391602052736161,0.3391602052736161,0.43376655198028047,1.0,1,*#1:eeb0c583...(0.0066) |  #2:6969434f...(0.0065) |  #3:34f229bb...(0.0063) |  #4:b26160f2...(0.0063) |  #5:3dcb4c24...(0.0062) |  #6:9bd8d97a...(0.0061) |  #7:92050b3d...(0.0060) |  #8:9c730ce9...(0.0059) |  #9:86683303...(0.0058) |  #10:fafba5d6...(0.0057) | *#11:f44f9b3e...(0.0056) |  #12:07f70db0...(0.0056) |  #13:aeef4400...(0.0055) |  #14:3d86d620...(0.0054) |  #15:c82ec73a...(0.0053) |  #16:ac7596b0...(0.0053) |  #17:e21c67f4...(0.0052) |  #18:0cf28a14...(0.0051) |  #19:27bb267e...(0.0051) |  #20:3048e524...(0.0050)
governed_v2,q042,在C++编码规范中，修饰符*和&应当紧靠什么位置,zh,C++编码规范V01.00,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.3391602052736161,0.3391602052736161,0.3391602052736161,1.0,1,*#1:407e3808...(0.0066) |  #2:e455a3de...(0.0065) |  #3:59a57b24...(0.0063) |  #4:2dd79d42...(0.0063) |  #5:966606e0...(0.0062) |  #6:88bcf776...(0.0061) |  #7:dd9aa027...(0.0060) |  #8:46b9218d...(0.0059) |  #9:c8b79ea1...(0.0058) |  #10:fb81fe95...(0.0057) |  #11:3a6cfbb7...(0.0056) |  #12:4cbe120f...(0.0056) |  #13:06ede455...(0.0055) |  #14:96c9fadf...(0.0054) |  #15:ed1a1585...(0.0053) |  #16:4047afa3...(0.0053) |  #17:9a0635f7...(0.0052) |  #18:edf5644b...(0.0051) |  #19:8891387f...(0.0051) |  #20:8efb8e93...(0.0050)
governed_v2,q043,在NDCG指标中，IDCG代表什么？它的作用是什么,zh,面试常见问题,6,0.16666666666666666,0.3333333333333333,0.5,0.2,0.2,0.15,1,1,1,0.21398626473452756,0.2917883373452058,0.37356305509437787,0.5,2, #1:a77d5fe1...(0.0066) | *#2:f84be658...(0.0065) |  #3:36df1294...(0.0063) |  #4:a06d5f37...(0.0063) |  #5:911cf32a...(0.0062) |  #6:92050b3d...(0.0061) | *#7:7f542e36...(0.0060) |  #8:49cbeb99...(0.0059) |  #9:aa888d1d...(0.0058) |  #10:459934fe...(0.0057) |  #11:f44f9b3e...(0.0056) | *#12:a808c99e...(0.0056) |  #13:34f229bb...(0.0055) |  #14:1e91f40c...(0.0054) |  #15:374ef378...(0.0053) |  #16:eb64dadf...(0.0053) |  #17:37b74dc5...(0.0052) |  #18:7e1b0bdf...(0.0051) |  #19:df4e51e5...(0.0051) |  #20:c2ca6f6a...(0.0050)
governed_v2,q044,在RAG系统的检索组件评测中，常用的指标有哪些,zh,好未来,5,0.4,0.6,0.6,0.4,0.3,0.15,1,1,1,0.5087403079104241,0.6067795937417813,0.6067795937417813,1.0,1,*#1:21c50df6...(0.0066) |  #2:99887fcf...(0.0065) | *#3:da5f112d...(0.0063) |  #4:cde8c0d1...(0.0063) |  #5:b95539d4...(0.0062) |  #6:a90156f1...(0.0061) |  #7:15df4c6f...(0.0060) |  #8:befb4bf9...(0.0059) |  #9:24f49a0c...(0.0058) | *#10:7190f6b4...(0.0057) |  #11:c5f38d3e...(0.0056) |  #12:c49ff211...(0.0056) |  #13:7ead3974...(0.0055) |  #14:7f542e36...(0.0054) |  #15:6a6ee207...(0.0053) |  #16:5dc6b37a...(0.0053) |  #17:1f62beea...(0.0052) |  #18:bd9e5fb7...(0.0051) |  #19:be865ef7...(0.0051) |  #20:fc746d89...(0.0050)
governed_v2,q045,What is the difference between pruning and quantization in model compression,en,面试常见问题,6,0.5,0.5,0.5,0.6,0.3,0.15,1,1,1,0.6992148198508501,0.6238470455881189,0.6238470455881189,1.0,1,*#1:2d35ff86...(0.0066) | *#2:404fe01a...(0.0065) |  #3:2ca6c71c...(0.0063) | *#4:57085cf1...(0.0063) |  #5:f456c5c1...(0.0062) |  #6:b602b14f...(0.0061) |  #7:442969e1...(0.0060) |  #8:8738ef10...(0.0059) |  #9:11b94c59...(0.0058) |  #10:09280348...(0.0057) |  #11:07e57bec...(0.0056) |  #12:2d53c8d3...(0.0056) |  #13:c2a0b294...(0.0055) |  #14:0dbeaee7...(0.0054) |  #15:2a88baea...(0.0053) |  #16:0add883d...(0.0053) |  #17:43a4e14b...(0.0052) |  #18:76735e15...(0.0051) |  #19:5cc06b0e...(0.0051) |  #20:f0f1ca4b...(0.0050)
governed_v2,q046,全量微调、LoRA和QLoRA分别有什么优缺点,zh,大模型微调指南,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.21398626473452756,0.21398626473452756,0.21398626473452756,0.5,2, #1:cc19e272...(0.0066) | *#2:6d12b544...(0.0065) |  #3:4ccb20dc...(0.0063) |  #4:ece86ebf...(0.0063) |  #5:66e3e8e5...(0.0062) |  #6:48bc8b40...(0.0061) |  #7:a03ad8f6...(0.0060) |  #8:de02d350...(0.0059) |  #9:0decde72...(0.0058) |  #10:208ded45...(0.0057) |  #11:6153989c...(0.0056) |  #12:6d669434...(0.0056) |  #13:7e6099ec...(0.0055) |  #14:0890a31a...(0.0054) |  #15:90110348...(0.0053) |  #16:c3507937...(0.0053) |  #17:d9cc0381...(0.0052) |  #18:11d2eaa7...(0.0051) |  #19:ea79ec48...(0.0051) |  #20:567cc654...(0.0050)
governed_v2,q047,请比较LangChain和LlamaIndex在核心定位上的不同。,zh,面试常见问题,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.3391602052736161,0.3391602052736161,0.3391602052736161,1.0,1,*#1:bd9e5fb7...(0.0066) |  #2:7a7a58aa...(0.0065) |  #3:55c76298...(0.0063) |  #4:1f62beea...(0.0063) |  #5:b61354df...(0.0062) |  #6:59e7d762...(0.0061) |  #7:8db49088...(0.0060) |  #8:b6e16ce9...(0.0059) |  #9:8194edd2...(0.0058) |  #10:80bd6f82...(0.0057) |  #11:8379083e...(0.0056) |  #12:9c78d39c...(0.0056) |  #13:607433ef...(0.0055) |  #14:8e5937d1...(0.0054) |  #15:49cbeb99...(0.0053) |  #16:b973cade...(0.0053) |  #17:befb4bf9...(0.0052) |  #18:33efff05...(0.0051) |  #19:e455a3de...(0.0051) |  #20:b446621d...(0.0050)
governed_v2,q048,在代码审查中，除了检查代码格式和命名外，还应关注哪些设计质量方面,zh,python_coding_standards,2,0.5,0.5,1.0,0.2,0.1,0.1,1,1,1,0.6131471927654584,0.6131471927654584,0.766433990956823,1.0,1,*#1:454514f9...(0.0066) |  #2:e92f5999...(0.0065) |  #3:3d86d620...(0.0063) |  #4:c7b37408...(0.0063) |  #5:bd9132e5...(0.0062) |  #6:a77d305a...(0.0061) |  #7:fb0d6e25...(0.0060) |  #8:c5b87c53...(0.0059) |  #9:3fe47bba...(0.0058) |  #10:1ebd10fb...(0.0057) |  #11:f482f6a3...(0.0056) |  #12:19c28948...(0.0056) |  #13:6ae479dd...(0.0055) |  #14:e1478198...(0.0054) | *#15:dfd3845b...(0.0053) |  #16:31e588ed...(0.0053) |  #17:7fd80828...(0.0052) |  #18:7e277d49...(0.0051) |  #19:d14999d1...(0.0051) |  #20:be269aa0...(0.0050)
governed_v2,q049,What are the four steps involved in calculating NDCG,en,面试常见问题,6,0.5,0.5,0.6666666666666666,0.6,0.3,0.2,1,1,1,0.7227265726449519,0.644824486427155,0.7292332950096552,1.0,1,*#1:7e1b0bdf...(0.0066) | *#2:459934fe...(0.0065) | *#3:911cf32a...(0.0063) |  #4:f84be658...(0.0063) |  #5:a06d5f37...(0.0062) |  #6:6e615a56...(0.0061) |  #7:45deaa4d...(0.0060) |  #8:a40f3ff8...(0.0059) |  #9:a4406ac7...(0.0058) |  #10:a808c99e...(0.0057) | *#11:7ff2fdee...(0.0056) |  #12:13547bda...(0.0056) |  #13:1c47194f...(0.0055) |  #14:44bc4f03...(0.0054) |  #15:a77d5fe1...(0.0053) |  #16:1c4fe915...(0.0053) |  #17:76030cf1...(0.0052) |  #18:910facac...(0.0051) |  #19:1cafa3ed...(0.0051) |  #20:a3166f21...(0.0050)
governed_v2,q050,请比较行为克隆和随机策略探索两种冷启动方法的优缺点。,zh,好未来,5,0.8,1.0,1.0,0.8,0.5,0.25,1,1,1,0.6608397947263839,0.7738931964842558,0.7738931964842558,0.5,2, #1:4a805af6...(0.0066) | *#2:24610b2f...(0.0065) | *#3:ac7596b0...(0.0063) | *#4:9bd84a56...(0.0063) | *#5:9c31d606...(0.0062) |  #6:dde7bc96...(0.0061) | *#7:49120e6a...(0.0060) |  #8:996a3b64...(0.0059) |  #9:9cc817a5...(0.0058) |  #10:0c3fd6f7...(0.0057) |  #11:38f5e47d...(0.0056) |  #12:c5f38d3e...(0.0056) |  #13:c9771690...(0.0055) |  #14:ca329bc9...(0.0054) |  #15:ad4886f4...(0.0053) |  #16:476d8e88...(0.0053) |  #17:33945b13...(0.0052) |  #18:1f2f4747...(0.0051) |  #19:282b226c...(0.0051) |  #20:88bcf776...(0.0050)
governed_v2,q051,在RAG模型中，多向量检索有哪些潜在优势,zh,好未来,5,0.6,0.6,0.8,0.6,0.3,0.2,1,1,1,0.6548086577531307,0.6548086577531307,0.7361435031415504,1.0,1,*#1:5dc6b37a...(0.0066) |  #2:15df4c6f...(0.0065) | *#3:cde8c0d1...(0.0063) | *#4:c5f38d3e...(0.0063) |  #5:bf92531b...(0.0062) |  #6:a6da3e56...(0.0061) |  #7:21c50df6...(0.0060) |  #8:9bd8d97a...(0.0059) |  #9:a90156f1...(0.0058) |  #10:325e6c56...(0.0057) |  #11:a87597be...(0.0056) |  #12:99887fcf...(0.0056) |  #13:1f62beea...(0.0055) |  #14:b65a6d4e...(0.0054) |  #15:be865ef7...(0.0053) |  #16:a33a814e...(0.0053) | *#17:e093366b...(0.0052) |  #18:c2ca6f6a...(0.0051) |  #19:3dcb4c24...(0.0051) |  #20:9c730ce9...(0.0050)
governed_v2,q052,对于需要极高准确率的企业内部知识库，文档推荐使用哪种分块策略,zh,面试常见问题,5,0.4,0.6,0.6,0.4,0.3,0.15,1,1,1,0.36005461457723403,0.4808659172767282,0.4808659172767282,0.5,2, #1:607433ef...(0.0066) | *#2:f01e6d1a...(0.0065) |  #3:c49ff211...(0.0063) | *#4:7a7a58aa...(0.0063) |  #5:b9484b23...(0.0062) | *#6:cedd814d...(0.0061) |  #7:a1af40e0...(0.0060) |  #8:4e48cc4e...(0.0059) |  #9:bf64df71...(0.0058) |  #10:8e5937d1...(0.0057) |  #11:db4ad348...(0.0056) |  #12:bd9e5fb7...(0.0056) |  #13:9d3d33c2...(0.0055) |  #14:2f37f7fd...(0.0054) |  #15:3a6cfbb7...(0.0053) |  #16:15df4c6f...(0.0053) |  #17:93ecab00...(0.0052) |  #18:a90156f1...(0.0051) |  #19:939fc98f...(0.0051) |  #20:9bd84a56...(0.0050)
governed_v2,q053,如果LLM的评分阈值一直很低，应该采取哪些措施，而不是继续让它反思,zh,面试常见问题,6,0.3333333333333333,0.3333333333333333,0.5,0.4,0.2,0.15,1,1,1,0.5087403079104241,0.45390362024822023,0.5383124288307205,1.0,1,*#1:b446621d...(0.0066) |  #2:55c76298...(0.0065) | *#3:1f9e6cff...(0.0063) |  #4:c0dbd87a...(0.0063) |  #5:685631cc...(0.0062) |  #6:7f837269...(0.0061) |  #7:11b94c59...(0.0060) |  #8:b4d07d08...(0.0059) |  #9:030fccef...(0.0058) |  #10:67fa8fd0...(0.0057) | *#11:b61354df...(0.0056) |  #12:2ca6c71c...(0.0056) |  #13:36df1294...(0.0055) |  #14:bf92531b...(0.0054) |  #15:8738ef10...(0.0053) |  #16:65291676...(0.0053) |  #17:f8b5e3b2...(0.0052) |  #18:aa888d1d...(0.0051) |  #19:2bcbb133...(0.0051) |  #20:3dcb4c24...(0.0050)
governed_v2,q054,请解释LoRA中A和B矩阵的初始化参数方式及其原因，并说明为什么不能反过来初始化,zh,好未来,5,0.4,0.4,0.6,0.4,0.2,0.15,1,1,1,0.4703652827859579,0.4703652827859579,0.5594455530041923,1.0,1,*#1:df4e51e5...(0.0066) |  #2:c3507937...(0.0065) |  #3:0890a31a...(0.0063) |  #4:eb3ec79e...(0.0063) | *#5:89a7c395...(0.0062) |  #6:53d27728...(0.0061) |  #7:f43adce4...(0.0060) |  #8:5393dac6...(0.0059) |  #9:2242b6bd...(0.0058) |  #10:ece86ebf...(0.0057) |  #11:66e3e8e5...(0.0056) |  #12:48bc8b40...(0.0056) | *#13:ea79ec48...(0.0055) |  #14:9a2475ff...(0.0054) |  #15:3a4ab074...(0.0053) |  #16:d6bf5e42...(0.0053) |  #17:6153989c...(0.0052) |  #18:6d669434...(0.0051) |  #19:7e6099ec...(0.0051) |  #20:90110348...(0.0050)
governed_v2,q055,在向量召回后，如何防止给大模型喂入重复的长文本,zh,面试常见问题,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.3391602052736161,0.3391602052736161,0.3391602052736161,1.0,1,*#1:876a67f8...(0.0066) |  #2:a87597be...(0.0065) |  #3:1d623ad9...(0.0063) |  #4:f4cf5b83...(0.0063) |  #5:c02942fc...(0.0062) |  #6:9bd8d97a...(0.0061) |  #7:15df4c6f...(0.0060) |  #8:78ec8436...(0.0059) |  #9:dd9aa027...(0.0058) |  #10:65291676...(0.0057) |  #11:86f5b74a...(0.0056) |  #12:56762f0a...(0.0056) |  #13:bf92531b...(0.0055) |  #14:c2ca6f6a...(0.0054) |  #15:bc6f2774...(0.0053) |  #16:cde8c0d1...(0.0053) |  #17:1dacbeef...(0.0052) |  #18:e0d002a8...(0.0051) |  #19:b6e16ce9...(0.0051) |  #20:be865ef7...(0.0050)
governed_v2,q056,PRM（Process Reward Model）的主要目标是什么,zh,好未来,5,0.8,0.8,1.0,0.8,0.4,0.25,1,1,1,0.830419897363192,0.830419897363192,0.9250262440698562,1.0,1,*#1:8738ef10...(0.0066) | *#2:11b94c59...(0.0065) |  #3:67fa8fd0...(0.0063) | *#4:f034bee9...(0.0063) | *#5:0dbb9010...(0.0062) |  #6:92050b3d...(0.0061) |  #7:c7943123...(0.0060) |  #8:49a4e00a...(0.0059) |  #9:414c88fe...(0.0058) |  #10:1f9e6cff...(0.0057) | *#11:1e91f40c...(0.0056) |  #12:007cef29...(0.0056) |  #13:18997384...(0.0055) |  #14:e3255b05...(0.0054) |  #15:b8dd3beb...(0.0053) |  #16:167bf808...(0.0053) |  #17:6e615a56...(0.0052) |  #18:45deaa4d...(0.0051) |  #19:a40f3ff8...(0.0051) |  #20:374ef378...(0.0050)
governed_v2,q057,在微调大模型的数据理解阶段，需要明确哪四个问题,zh,大模型微调指南,6,0.16666666666666666,0.3333333333333333,0.5,0.2,0.2,0.15,1,1,1,0.13120507751234178,0.21252302622743088,0.29693183480993113,0.2,5, #1:e3255b05...(0.0066) |  #2:b8dd3beb...(0.0065) |  #3:167bf808...(0.0063) |  #4:374ef378...(0.0063) | *#5:eb64dadf...(0.0062) |  #6:37b74dc5...(0.0061) |  #7:038cd180...(0.0060) | *#8:cde5e9c9...(0.0059) |  #9:c1b0dc46...(0.0058) |  #10:69e3b5a3...(0.0057) | *#11:b73908d0...(0.0056) |  #12:875c7adf...(0.0056) |  #13:5393dac6...(0.0055) |  #14:445f5ec3...(0.0054) |  #15:3677fe6c...(0.0053) |  #16:a7c61030...(0.0053) |  #17:78ec8436...(0.0052) |  #18:8db259d1...(0.0051) |  #19:760beb4d...(0.0051) |  #20:b75a95b0...(0.0050)
governed_v2,q058,当模型预测置信度在0.60到0.90之间时，应该如何处理,zh,大模型微调指南,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.21398626473452756,0.21398626473452756,0.21398626473452756,0.5,2, #1:e33371c2...(0.0066) | *#2:a120f969...(0.0065) |  #3:78c8d541...(0.0063) |  #4:8db259d1...(0.0063) |  #5:760beb4d...(0.0062) |  #6:b75a95b0...(0.0061) |  #7:78ec8436...(0.0060) |  #8:92050b3d...(0.0059) |  #9:b65a6d4e...(0.0058) |  #10:996a3b64...(0.0057) |  #11:0c3fd6f7...(0.0056) |  #12:63e89559...(0.0056) |  #13:f8c4350b...(0.0055) |  #14:062f62c4...(0.0054) |  #15:b2f86490...(0.0053) |  #16:e3f32e17...(0.0053) |  #17:8de40206...(0.0052) |  #18:5393dac6...(0.0051) |  #19:dde7bc96...(0.0051) |  #20:38f5e47d...(0.0050)
governed_v2,q059,What is the fundamental difference between MCP and traditional Function Calling (FC) in terms of tool integration,en,面试常见问题,6,0.3333333333333333,0.5,0.6666666666666666,0.4,0.3,0.2,1,1,1,0.5087403079104241,0.5413753343496285,0.6208537175562244,1.0,1,*#1:410ecc3a...(0.0066) |  #2:49cbeb99...(0.0065) | *#3:99122a9f...(0.0063) |  #4:6fe61f8b...(0.0063) |  #5:3dcb4c24...(0.0062) |  #6:e174d343...(0.0061) |  #7:9c730ce9...(0.0060) |  #8:0e6d001a...(0.0059) |  #9:442969e1...(0.0058) | *#10:3210d0f5...(0.0057) |  #11:2b19b95d...(0.0056) |  #12:e23cc66a...(0.0056) | *#13:e6b0a387...(0.0055) |  #14:f801157c...(0.0054) |  #15:f7558f81...(0.0053) |  #16:34fdf438...(0.0053) |  #17:df25f8b0...(0.0052) |  #18:8d49b4bd...(0.0051) |  #19:d5d7cad5...(0.0051) |  #20:652b38ef...(0.0050)
